internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
16564,Peponocephala electra,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Peponocephala,electra,,,,,"(Gray, 1846)","<span class=""datalabel1"">No subspecies of the Melon-headed Whale (<em>Peponocephala electra</em>) are currently recognized (Committee on Taxonomy 2018). This species is morphologically similar to the Pygmy Killer Whale and the two species can be easily confused in the field.&#160; Although they sometimes form resident populations around oceanic islands, Melon-headed Whales show low levels of genetic differentiation both within and between ocean basins, suggesting high levels of population connectivity (Martien <em>et al</em>. 2017).</span>"
17027,Phocoena phocoena,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,phocoena,,,,,"(Linnaeus, 1758)","<p>Three subspecies of Harbor Porpoises are currently recognized by the Society for Marine Mammalogy’s Committee on Taxonomy (2019). The Pacific Harbor Porpoise (<em>Phocoena phocoena vomerina</em>) occurs in the North Pacific, the Atlantic Harbor Porpoise (<em>P. p. phocoena</em>) has a distribution spanning the North Atlantic from North America to Europe and northwestern Africa, and the Black Sea Harbor Porpoise (<em>P. p. relicta</em>) occurs in the Black Sea (Viaud-Martinez <em>et al</em>. 2007).&#160; In the eastern North Pacific hybrids between Harbor Porpoise and Dall’s Porpoise (<em>Phocoenoides dalli</em>) occur fairly often (Willis <em>et al</em>. 2004, Jefferson et al. 2015). Harbor Porpoises around the Iberian peninsula and northwestern Africa are genetically distinct from those in the rest of the European Atlantic (Fontaine <em>et al</em>., 2010) and Fontaine <em>et al</em>. (2014) suggested they were a new subspecies, <em>P. p. meridionali</em>s. A distinct mitochondrial lineage has been found in one porpoise from West Greenland, which raises the possibility that another Atlantic subspecies exists (IMR/NAMMCO 2019). A recent workshop on the status of Harbor Porpoises in the North Atlantic recognised 18 different assessment units there (IMR/NAMMCO 2019).<br/></p>"
20729,Stenella attenuata,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Stenella,attenuata,,,,,"(Gray, 1846)","The genus <em>Stenella </em>is paraphyletic, and it is likely that the Delphininae will be restructured in the coming years (LeDuc <em>et al. </em>1999, Perrin <em>et al.</em> 2013). Two subspecies are recognized: <em>S. attenuata attenuata </em>in oceanic tropical waters worldwide, and <em>S. a. graffmani</em> in the coastal waters of the eastern tropical Pacific (ETP) (Jefferson<em> et al.</em> 2015, Perrin 2018)."
20731,Stenella coeruleoalba,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Stenella,coeruleoalba,,,,,"(Meyen, 1833)","Recent genetic work suggests that the genus <em>Stenella</em> is paraphyletic, and it is likely that the Delphininae will be restructured in coming years (LeDuc <em>et al</em>. 1999, Perrin <em>et al.</em> 2013). Morphological and genetic studies strongly suggest that the Mediterranean and eastern North Atlantic Striped Dolphin populations are isolated from each other, with little or no gene flow across the Strait of Gibraltar (Calzada and Aguilar 1995, García-Martínez <em>et al</em>. 1995, Archer 1997, Gaspari 2004). No subspecies are recognized."
23211,Ziphius cavirostris,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Ziphius,cavirostris,,,,,"G. Cuvier, 1823","<p>Cuvier’s Beaked Whale (<em>Ziphius cavirostris</em>) is the only species in the monotypic genus <em>Ziphius</em> (Rice 1998, Dalebout <em>et al</em>. 2005). During the 19<sup>th</sup> century numerous specimens of Cuvier’s Beaked Whales were described as new species but none of them have been accepted as valid and a single species is recognized to occur throughout its range.</span></p>"
40635,Indopacetus pacificus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Indopacetus,pacificus,,,,,"(Longman, 1926)","<p>This species was originally included in the genus <em>Mesoplodon</em> (Longman 1926), but based on morphological features, Moore (1968) created the monotypic genus <em>Indopacetus</em>. There has been debate about the validity of this genus (e.g., Mead 1989, Rice 1998), and, although Dalebout <em>et al</em>. (2003) were unable to validate <em>Indopacetus</em> based on available genetic evidence, they recommended retention of the genus based on morphological features. Prior to descriptions of its field characteristics, sightings in tropical waters of what are now known to be this species were sometimes mistakenly attributed to the genus <em>Hyperoodon</em> (Pitman <em>et al.</em> 1999, Dalebout <em>et al.</em> 2003).</p>"
41711,Eubalaena japonica,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENIDAE,Eubalaena,japonica,,,,,"(Lacépède, 1818)","The taxonomy follows the view of the International Whaling Commission (IWC) Scientific Committee (IWC 2004) and the Convention on Migratory Species (CMS), which now recognize Right Whales in the North Atlantic, North Pacific, and Southern Hemisphere as three distinct species in the genus <em>Eubalaena</em>, namely <em>E. glacialis</em> (North Atlantic Right Whale), <em>E. japonica</em> (North Pacific Right Whale), and <em>E. australis</em> (Southern Right Whale), based mainly on the mtDNA phylogenetic analyses of Rosenbaum <em>et al.</em> (2000). <br/> <br/> In most of the scientific literature prior to 2000, including previous Red Lists (e.g., Baillie and Groombridge 1996), all Northern Hemisphere Right Whales were treated as the single species <em>E. glacialis</em>. <br/> <br/> Rice (1998) classified Right Whales in the North Atlantic, North Pacific and Southern Hemisphere as the single species <em>Balaena glacialis</em>, in the genus <em>Balaena </em>along with <em>B. mysticetus</em>, the Bowhead Whale. While not all cetologists accept that the three Right Whale taxa qualify as full biological species, their clear geographical separation ensures that their treatment as separate taxa for conservation purposes is appropriate.</span>"
41714,Tursiops aduncus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Tursiops,aduncus,,,,,"(Ehrenberg, 1833)","<p>The Indo-Pacific Bottlenose Dolphin (<em>Tursiops aduncus</em>) has been recognized as a different species from the more widely distributed Common Bottlenose Dolphin (<em>Tursiops truncatus</em>) since the late 1990’s (Rice, 1998). Indo-Pacific Bottlenose Dolphins are distinct from Common Bottlenose Dolphins based on concordance among genetic, osteology, coloration and external morphology data (Wang <em>et al.</em> 1999, 2000a,b). No Indo-Pacific Bottlenose Dolphin subspecies are currently recognised by the Society for Marine Mammalogy’s Committee on Taxonomy (2018). However, a recent re-assessment of <em>Tursiops</em> taxonomy worldwide (IWC 2019) and extensive genetic studies (Moura <em>et al.</em> 2013, Amaral <em>et al.</em> 2016, Gray <em>et al.</em> 2018) identified 4 or 5 different lineages (Africa, Pakistan, Bay of Bengal, China and Australia), including the recently described ""<em>T. australis</em>"" (Charlton-Robb <em>et al.</em>, 2011) that may eventually be recognized as a subspecies. There is considerable population structure throughout the range of the species and multiple studies of morphology (Hale <em>et al.</em>, 2000, Kemper 2004, Charlton-Robb <em>et al.</em>, 2011) and genetics (Natoli <em>et al.</em> 2004, Särnblad <em>et al.</em> 2011, Charlton-Robb <em>et al.</em> 2011, Amaral <em>et al.</em> 2016) indicate that the taxonomic status for a number of populations in different regions should be re-evaluated.</p>"
41754,Neophocaena asiaeorientalis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Neophocaena,asiaeorientalis,,,,,"(Pilleri &amp; Gihr, 1972)","<p></p><p>The recognition of two externally distinct morphological forms of Finless Porpoises as separate biological species (<em>Neophocaena phocaenoides</em> and <em>N. asiaeorientalis</em>) was accepted when it was demonstrated that the two forms are reproductively isolated (and likely have been separated since the last glacial maximum) even though they are sympatric in a fairly large area of East Asia (Wang <em>et al.</em> 2008, Jefferson and Wang 2011). Differences in the external morphology of the dorsal aspect of the two species are distinguishable even amongst free-ranging animals (as opposed to animals in-hand for close inspection) (Wang <em>et al.</em> 2010) and intermediate individuals have never been reported even though several hundred to thousands of carcasses have been examined. The two species also clearly differ in craniometry (Amano <em>et al.</em> 1992, Jefferson 2002). Within the Narrow-ridged species, two subspecies are retained: the Yangtze Finless Porpoise,<em> N. a.</em> <em>asiaeorientalis</em>, and the East Asian Finless Porpoise or Sunameri, <em>N. a. sunameri</em> (Gao 1991, Wang 1992a,b; Gao and Zhou 1995). Where Narrow-ridged Finless Porpoises have been studied fairly well (e.g., Yoshida <em>et al.</em> 1995, 2001; Yoshida 2002, Jefferson 2002, Zheng <em>et al.</em> 2005, Yang <em>et al.</em> 2008, Chen <em>et al.</em> 2010, Xu <em>et al.</em> 2010, Li <em>et al.</em> 2011, Ju <em>et al.</em> 2012, L. Li <em>et al.</em> 2013, S. Li <em>et al.</em> 2013, Chen <em>et al.</em> 2014, Jia <em>et al.</em> 2014, Lin <em>et al.</em> 2014), there is evidence to suggest subpopulation structure.</p>"
198920,Neophocaena phocaenoides,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Neophocaena,phocaenoides,,,,,"(G. Cuvier, 1829)","The recognition of two externally distinct morphological forms of Finless Porpoises as separate biological species, the Indo-Pacific Finless Porpoise (<em>Neophocaena phocaenoides</em>) and the Narrow-ridged Finless Porpoise (<em>N. asiaeorientalis</em>), was accepted only recently when it was demonstrated that the two forms are reproductively isolated (and likely have been separated since the last glacial maximum) even though they occur sympatrically in a fairly large area of eastern Asia (Wang <em>et al. </em>2008, Jefferson and Wang 2011). [Much of the literature published before ca 2010 refers to all Finless Porpoises (both species) as <em>N. phocaenoides</em>.] Differences in the external morphology of the dorsal aspect of the two species are distinguishable even amongst free-ranging animals (as opposed to only specimens in-hand) (Wang <em>et al. </em>2010). Intermediates between the two main forms have never been reported even though several hundreds to thousands of carcasses have been examined. The two species also clearly differ in craniometry (Amano<em> et al.</em> 1992, Jefferson 2002).<br/><br/>There is evidence to suggest subpopulation structure within Indo-Pacific Finless Porpoises in some areas (Jefferson 2002, Yang <em>et al.</em> 2008, Chen <em>et al.</em> 2010, Xu <em>et al</em>. 2010, Li <em>et al. </em>2011, Ju <em>et al.</em> 2012, L. Li <em>et al. </em>2013, S. Li<em> et al.</em> 2013, Jia <em>et al.</em> 2014, Lin <em>et al.</em> 2014) and this may apply throughout much of the species’ distribution."
8539,Felis bieti,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Felis,bieti,,,,,"Milne-Edwards, 1892","The taxonomy of the species remains unclear.&#160;<em>Felis bieti</em>&#160;was recently attributed species status by Kitchener and Rees (2009), based on morphology and potential sympatry with Asian Wildcat (<em>Felis silvestris ornata</em>). Genetic evidence has indicated&#160;<em>F. bieti</em>&#160;to be a subspecies of&#160;<em>Felis silvestris</em>&#160;(Driscoll <em>et al</em>. 2007), however, greater sampling and assessment of genetic materials from individuals living in the wild is urgently required to be able to draw firm conclusions. Taxonomy is currently under review by the IUCN SSC Cat Specialist Group."
60354712,Felis silvestris,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Felis,silvestris,,,,,"Schreber, 1777","There is currently no clear agreement on how to relate geographically linked variation in morphology and genetics to the taxonomy and systematics of the widely distributed Wildcat (<em>Felis silvestris</em>) (Kitchener and Rees 2009). The latest phylogeographical analyses (Driscoll <em>et al. </em>2007, 2009; Macdonald <em>et al.</em> 2010) suggest that the Wildcat consists of five subspecific groups and three traditional subspecies (Nowell and Jackson 1996, Stuart <em>et al</em>. 2013): including the recent recognition of the Southern African Wildcat (<em>F. s. cafra</em> Desmarest, 1822).<br/><br/>Based on genetic, morphological and archaeological evidence, the familiar housecat was believed to have been domesticated from the Near Eastern Wildcat (<em>F. s. lybica</em>), probably 9,000–10,000 years ago in the Fertile Crescent region (Vigne <em>et al. </em>2004, Driscoll <em>et al.</em> 2007), coinciding with the first agricultural settlements (Driscoll <em>et al.</em> 2007, Macdonald <em>et al. </em>2010). Although the domestic cat derived relatively recently from the Wildcat, in terms of biological processes and phylogeny, it can be taxonomically classified either as a subspecies (<em>F. s. catus</em>) of<em> F. silvestris </em>or as a separate species (<em>F. catus</em>) (Macdonald <em>et al.</em> 2010). Recent evidence supports the classification of domestic cats as genetically distinct from Wildcats (Driscoll <em>et al. </em>2007).<br/><br/>For the purposes of this assessment, although we recognise the potential validity of the Southern African Wildcat (<em>F. s. cafra</em>), we defer to the species level until further research can accurately delineate subspecific geographical boundaries."
15955,Panthera tigris,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Panthera,tigris,,,,,"(Linnaeus, 1758)","Taxonomy is currently under review by the IUCN SSC Cat Specialist Group. &#160;We currently follow Luo <em>et al.</em> (2004), who confirmed the division of Tiger into six extant subspecies on the basis of distinctive molecular markers:<br/> <br/>Amur Tiger <em>P. t. altaica</em>:  Russian Far East and northeastern China <br/>Northern Indochinese Tiger <em>P. t. corbetti</em>:  Indochina north of the Malayan Peninsula <br/>Malayan Tiger <em>P. t. jacksoni</em>:  Peninsular Malaysia <br/>Sumatran Tiger <em>P. t. sumatrae</em>:  Sumatra <br/>Bengal Tiger <em>P. t. tigris</em>: Indian sub-continent <br/>South China Tiger <em>P. t. amoyensis</em> (although this subspecies has not been directly observed in the wild since the 1970s and is possibly extinct)<br/> <br/>Three subspecies previously recognized on the basis of morphology are extinct:<br/> <br/>Bali Tiger <em>P. t. balica</em> Schwarz, 1912:  Bali <br/>Javan Tiger <em>P. t. sondaica</em> (Temminck, 1844): Java <br/>Caspian Tiger <em>P. t. virgata</em> (Illiger, 1815):  dry river valleys of the Takla Makan, western slopes of the Tianshan mountains, Amudarya and Syrdarya river valleys, shores of the Caspian sea, Elburz mountains, eastern Turkey, Tigris and Euphrates river valleys."
18146,Prionailurus bengalensis,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Prionailurus,bengalensis,,,,,"(Kerr, 1792)","On the basis of morphological analysis, Groves (1997) suggested recognition of several distinct island subspecies, including:<br/><br/><em>P. b. borneoensis </em>Brongersma, 1936: Borneo<br/><br/><em>P. b. heaneyi</em> Groves, 1997: Palawan Island, Philippines<br/><br/><em>P. b. javenensis</em> (Desmarest, 1816): Java and Bali<br/><em><br/>P. b. rabori</em> Groves, 1997: Negros, Cebu and Panay islands, Philippines<br/><br/><em>P. b. sumatranus</em> (Horsfield, 1821): Sumatra and the offshore island of Tebingtinggi<br/><br/>One mainland subspecies is generally recognized: the nominate <em>P. b. bengalensis</em> (Kerr 1792) (Groves 1997), but a number of mainland subspecies have been classically described, including the Amur Leopard Cat <em>P. b. euptilurus</em> of the Korean Peninsula, Russian Far East and northeast China. This was earlier proposed as a distinct species based on morphological differences from southeast Asian specimens, but Chinese specimens have been shown to be similar to those from southeast Asia and this distinction is not recognized (Wozencraft 2005).<br/><br/>The Iriomote Cat<em> P. b. iriomotensis</em>, from Japan's Iriomote island, was also originally described as a distinct species based on morphology (Imaizumi 1967), but based on genetic analysis is now considered a subspecies of Leopard Cat (Masuda and Yoshida 1995, Johnson <em>et al.</em> 1999).<br/><br/>Recent genetic analysis (Luo <em>et al.</em> 2014) suggests species-level distinction between the Indochinese and Sundaic populations of the&#160;Leopard Cat&#160;although further research is needed to support this."
22732,Panthera uncia,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Panthera,uncia,,,,,"(Schreber, 1775)","Formerly this species was placed in the genus <em>Uncia</em> but it is now assigned to <em>Panthera</em> according to genetic analysis (Johnson&#160;<em>et al.&#160;</em>2006). It is most closely related to the tiger&#160;<em>Panthera tigris</em>, having diverged over two million years ago (O'Brien and Johnson 2007). Two subspecies have been named based on minor morphological differences (Medvedev 2000) but have not been confirmed by genetic analysis."
57620,Scutiger pingwuensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Scutiger,pingwuensis,,,,,"Liu &amp; Tian, 1978","Diagnosis: This species is closely related to <em>Scutiger chintingensis</em> (Liu et Hu), but differs from the latter by 1) upper jaw toothless, and 2) very rough skin with black spines as much as scuttered over the whole body."
58565,Lithobates catesbeianus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Lithobates,catesbeianus,,,,,"(Shaw, 1802)",
48109439,Quasipaa acanthophora,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Quasipaa,acanthophora,,,,,"Dubois &amp; Ohler, 2009",
54312717,Odorrana macrotympana,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,macrotympana,,,,,"(Yang, 2008)",
54314689,Odorrana yizhangensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,yizhangensis,,,,,"Fei, Ye &amp; Jiang, 2007",In the <em>Odorrana schmackeri</em>     group and previously confused with <em>O.     lungshengensis </em>(Fei<em> et al.</em> 2007).
54315247,Odorrana zhaoi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,zhaoi,,,,,"Li, Lu &amp; Rao, 2008","This species was originally recognized as&#160;<em>Rana margaretae</em>&#160;by Zhao <em>et al</em>. 2005, but was described as its own species by Li <em>et al. </em>2008 based on morphological differences."
56864,Eleutherodactylus planirostris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,planirostris,,,,,"(Cope, 1862)",
54507769,Cyrtodactylus tibetanus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,tibetanus,,,,,"(Boulenger, 1905)",
54507835,Cyrtodactylus zhaoermii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,zhaoermii,,,,,"Shi &amp; Zhao, 2010",
58886,Raorchestes parvulus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,parvulus,,,,,"(Boulenger, 1893)",This form is a complex of more than one species.
59034,Theloderma gordoni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Theloderma,gordoni,,,,,"Taylor, 1962",
58791,Chirixalus nongkhorensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Chirixalus,nongkhorensis,,,,,"(Cochran, 1927)",
57287221,Shinisaurus crocodilurus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SHINISAURIDAE,Shinisaurus,crocodilurus,,,,,"Ahl, 1930","The status of Shinisauridae, erected by Ahl (1930), as a distinct, monotypic family was supported by Macey <em>et al</em>. (1999). Ziegler <em>et al.</em> (2008) determined that morphological and mitochondrial genetic differentiation among extant subpopulations was insufficient to justify the recognition of Chinese and Vietnamese subpopulations as separate taxa or subspecies, despite an apparent geographical separation of at least 500 km."
23051,Vulpes corsac,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,corsac,,,,,"(Linnaeus, 1768)","Corsac Foxes range widely across Asia and several subspecies have been described. However, three subspecies are generally recognized, namely <em>V. c. corsac</em>, <em>V. c. kalmykorum</em>&#160;and <em>V. c. turkmenicus</em> (Clark <em>et al</em>. 2009). Range-wide genetic assessments of taxonomy have not been undertaken."
4256,Cervus albirostris,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Cervus,albirostris,,,,,"Przewalski, 1883","<span lang=""EN-US"">This species was formerly classified in a distinct genus as <em>Przewalskium albirostris</em>, however, morphological, behavioural and genetic analyses align this species with the Red Deer clade (Wilson and Mittermeier 2011). No subspecies are recognized."
13895,Moschus chrysogaster,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,chrysogaster,,,,,"(Hodgson, 1839)","This is a well defined species (Grubb 1982, 2005; Groves <em>et al</em>. 1995). The form <em>sifanicus</em> was included in <em>M. moschiferus</em> as a subspecies by Ellerman and Morrison-Scott (1951) and considered an independent species by Gao (1963). However, Groves <em>et al</em>. (1995) included it in <em>M. chrysogaster</em> as subspecies. The <em>chrysogaster</em> of Cai and Feng (1981) is subspecifically or specifically distinct, and the available name for this taxon may be <em>leucogaster</em> Hodgson, 1839 (Groves <em>et al</em>. 1995, Grubb 2005). Some Chinese authors continue to recognize <em>M. sifanicus</em> as a full species (e.g., Yang <em>et al</em>. 2003, Zhou <em>et al</em>. 2004). <br/> <br/>Currently, two subspecies are recognized in China: <br/> <br/>1) <em>M. c. chrysogaster</em> (Hodgson, 1839) in southeastern and southern Tibet;  <br/> 2) <em>M. c. sifanicus</em> (Büchner, 1891) in Qinghai, Gansu, Ningxia, western Sichuan and northwestern Yunnan. <br/> <br/>There does not appear to be documentation of a clear delineation between these two forms."
13896,Moschus fuscus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,fuscus,,,,,"Li, 1981","<em>Moschus saturatus</em> Hodgson, 1839 may be a prior name for this species. Gao (1985) treated <em>fuscus</em> as a subspecies of <em>M. chrysogaster</em>,  i.e. <em>M. chrysogaster fuscus</em>. But Groves <em>et al</em>. (1995) considered it as valid species; Su <em>et al</em>. (2001) demonstrated its phylogenetic status as a valid species by analysis of Cytochrome b."
13897,Moschus moschiferus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,moschiferus,,,,,"Linnaeus, 1758","This species was revised by Sokolov and Prikhod'ko (1997, 1997-1998). Five subspecies are currently recognized: <em>M. m. moschiferus</em> (Siberia and Mongolia); <em>M. m. turovi</em> (Russian Far East); <em>M. m. arcticus</em> (Verkhoyansk Ridge); <em>M. m. sachalinensis</em> (Sakhalin); and <em>M. m. parvipes</em> (Korea).  <em>M. chrysogaster</em> (Central China) and <em>M. leucogaster</em> (Himalayas) are now treated as separate species (Sokolov and Prikhod'ko 1997, 1997-1998)."
13901,Moschus leucogaster,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,leucogaster,,,,,"Hodgson, 1839","This taxon is sometimes treated as a Himalayan subspecies of Alpine Musk Deer <em>M. chrysogaster</em> (e.g. Grubb 1990), but it was separated by Groves and Grubb (1987) and by Groves <em>et al</em>. (1995) on the basis of different skull proportions."
136297,Tragulus kanchil,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,TRAGULIDAE,Tragulus,kanchil,,,,,"(Raffles, 1821)","The lack of any biological type material for the oldest name (albeit of uncertain authorship: Meijaard and Groves 2004) referring to a chevrotain, <em>javanicus</em>, has led to its application within the genus <em>Tragulus</em> having a contorted history, elaborated in Meijaard and Groves (2004). In sum, into the 1940s, including within Chasen’s (1940) influential review, the name <em>T. javanicus</em> was used for the larger chevrotains here called <em>T. napu</em>, and <em>T. kanchil</em> was used for the smaller species (as here). Van Bemmel (1949), building on Chasen’s (1940: 194) comment that “I rather doubt if <em>javanicus</em> [i.e. the larger chevrotain] occurs there [ = anywhere on Java]”, proposed that <em>T. javanicus</em> must therefore refer to smaller chevrotains, and, as an older name, should displace the use of <em>T. kanchil</em> for these animals. This system almost universally was followed up to Meijaard and Groves (2004) who proposed that the smaller chevrotains contained several species, and that the form on Java was specifically distinct and endemic to the island. This form being <em>T. javanicus</em>, nearly all the off-Java forms fell once again under <em>T. kanchil</em>, although <em>Tragulus k. williamsoni</em> Kloss, 1916, placed within <em>T. javanicus</em> from Van Bemmel (1949) onwards, was, however not returned, but was segregated as a monotypic species by Meijaard and Groves (2004). Further change within the taxonomy and nomenclature of the genus is likely, given the ominous statement in Meijaard and Groves (2004) that ""because many type specimens, especially of small island taxa are located in the Smithsonian Museum, which we did not visit, we were unable to assess the validity of all taxa. We intend to address the variation between these island taxa...in future publications"". It has been suggested that <em>T. (k.) klossi</em> may be a distinct species (Meijaard <em>et al</em>. 2005)."
136533,Tragulus williamsoni,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,TRAGULIDAE,Tragulus,williamsoni,,,,,"Kloss, 1916","Meijaard and Groves (2004) wrote that ""Although [<em>T. williamsoni</em>] is based on one specimen only, we provisionally assign it to species level because of its very large size""; previously it was almost universally placed as a subspecies of <em>T. kanchil</em>, usually under the name <em>T. javanicus</em> (e.g. Lekagul and McNeely 1977). Because it is known only from one specimen, it is difficult to determine the taxonomic significance of its large size (compared with <em>T. kanchil</em> and <em>T. javanicus</em>). This is compounded by the lack of available specimens of chevrotains from close to the type locality of <em>T. williamsoni</em> (in the northern highlands of Thailand) to test for conspecificity with <em>T. kanchil</em> and, if the taxon is validated, to determine the nature of the boundary with <em>T. kanchil</em> (sympatry or parapatry). More material is needed both of <em>T. williamsoni</em> and of <em>T. kanchil</em>, if it occurs, from the northern highlands of Southeast Asia and adjacent southern China, for a more informed judgment. Although Meijaard and Groves (2004) considered <em>T. williamsoni</em> to be “very large”, this is under conditions of museum measurement (“larger than the means of all other mouse-deer from the Asian mainland...for most of the individual measurements it was also larger than the maximum values for the ....mainland Asia <em>T. kanchil</em> subspecies”. No difference is likely to be apparent if measurements are not taken, so records hitherto assigned to <em>T. kanchil</em> (mostly under the name <em>T. javanicus</em>) from areas of northern Southeast Asia and China which have not been validated by specimens must now be regarded as indeterminate. Even measurements need careful interpretation: Kuznetzov and Borissenko (2004) measured skulls from southern Viet Nam (far from the holotype of <em>T. williamsoni</em>) of what they assigned to <em>T. kanchil</em> and found sizes exceeding those documented for Indochinese <em>T. kanchil</em> by Meijaard and Groves (2004) and even approaching those of <em>T. williamsoni</em>. They underlined how differences between individual people in style of skull measurement can be as significant as actual differences size in terms of apparent size results when measuring skulls of similar species. If <em>T. williamsoni</em> is a valid taxon, confirming additional specimens as such will clearly require great care."
136643,Moschus anhuiensis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,anhuiensis,,,,,"Wang, Hu &amp; Yan, 1982","This species was formerly treated as a subspecies of <em>Moschus berezovskii</em> and <em>Moschus moschiferus</em>, but is now regarded as a valid species (see Li <em>et al</em>. 1999, Su <em>et al</em>. 2001ab)"
58750,Pseudorana weiningensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pseudorana,weiningensis,,,,,"(Liu, Hu &amp; Yang, 1962)",
58751,Odorrana wuchuanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,wuchuanensis,,,,,"(Xu, 1983)",
58752,Rana zhengi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Rana,zhengi,,,,,"Zhao, 1999",
58323,Liurana xizangensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Liurana,xizangensis,,,,,"(Hu, 1977)",This species is sometimes placed in the genus <i>Liurana</i> (see Fei <i>et al.</i> 1999).
58745,Odorrana versabilis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,versabilis,,,,,"(Liu &amp; Hu, 1962)",
58321,Ingerana reticulata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Ingerana,reticulata,,,,,"(Zhao &amp; Li, 1984)",This species is sometimes placed in the genus <em>Liurana</em> (see Fei <em>et al.</em> 1999).
58335,Limnonectes fujianensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Limnonectes,fujianensis,,,,,"Ye and Fei, 1994",The taxonomy of this species is not well studied.
58334,Limnonectes fragilis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Limnonectes,fragilis,,,,,"(Liu &amp; Hu, 1973)",
58738,Glandirana tientaiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Glandirana,tientaiensis,,,,,"(Chang, 1933)",
58320,Liurana medogensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Liurana,medogensis,,,,,"Fei, Ye &amp; Huang, 1997",
